node	node_type
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.131.240.400.021.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C15.378.071.141.150.875.150	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.131.240.850.906	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C15.378.553.231.085	MeSH_Tree_Disease
MeSH_Tree_Disease:C22.362	MeSH_Tree_Disease
MeSH_Disease:D013125	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.200.294.100	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C08.730.610.529	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C14.907.077.925	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.800.428.333.410	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.465.955	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C15.604.250.410	MeSH_Tree_Disease
MeSH_Tree_Disease:C14.907.253.123.355	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.452.584.718.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.550.073.325.800	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C19.344.400.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.131.077.690	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.950.419	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.050.351.500.056.630.450	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C06.301.623.460	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.925.081.343.350	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C05.799.613.400	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C08.381.677.540.550	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.550.751	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.450.550.400	MeSH_Tree_Disease
MeSH_Tree_Disease:C05.799.321	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.100.500.731	MeSH_Tree_Disease
MeSH_Disease:D007794	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.450.565.590.340.173	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.800.827.250.712	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.550.737	MeSH_Tree_Disease
MeSH_Tree_Disease:C26.900.725	MeSH_Tree_Disease
MeSH_Disease:D005645	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.800.428.304	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.050.351.968.419.780.400	MeSH_Tree_Disease
MeSH_Disease:D015231	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.100.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.050.703.733.650	MeSH_Tree_Disease
MeSH_Tree_Disease:C15.378.190.636.753	MeSH_Tree_Disease
MeSH_Disease:D000077962	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.450.590.550.660	MeSH_Tree_Disease
MeSH_Disease:D060487	MeSH_Tree_Disease
MeSH_Disease:D005162	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.050.351.968.419.815.647	MeSH_Tree_Disease
MeSH_Disease:D053716	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.150.252.400.126.100	MeSH_Tree_Disease
MeSH_Disease:D000026	MeSH_Tree_Disease
MeSH_Disease:D014581	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.580.600.580.585	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.580.625.600.380.515	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.050.351.968.767.851	MeSH_Tree_Disease
MeSH_Disease:D018419	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C05.116.165	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.100.250.852.593.074	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.300.550	MeSH_Tree_Disease
MeSH_Disease:D002637	MeSH_Tree_Disease
MeSH_Tree_Disease:C09.603.692.752.827	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.588.180.390	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C09.218.705	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.200.706.316.343	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.050.351.500.894.767.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C14.907.253.566.350.500.375	MeSH_Tree_Disease
MeSH_Disease:D045464	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.886.425.800.200.400	MeSH_Tree_Disease
MeSH_Disease:D054517	MeSH_Tree_Disease
MeSH_Tree_Disease:C20.543.103	MeSH_Tree_Disease
MeSH_Disease:D014615	MeSH_Tree_Disease
MeSH_Tree_Disease:C07.465.550	MeSH_Tree_Disease
MeSH_Disease:D007945	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C26.748	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.550.210.870.680	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.950.934.880	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.470.200.025.420	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.450.565.590.340.360	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C09.603.588	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.588.945.947.945	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.470.590.480	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.436.430.812	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.588.149	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.228.140.300.535.325	MeSH_Tree_Disease
MeSH_Tree_Disease:C04	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.610.335.508.700.750.361.350	MeSH_Tree_Disease
MeSH_Tree_Disease:C07.465.815.470	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.580.625.600.355	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.574.781.249	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.452.648.595.554.825.850.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.300.505	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.470.670.380.350	MeSH_Tree_Disease
MeSH_Tree_Disease:C06.405.249.411.307	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.800.551	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.610.858.211.250.800	MeSH_Tree_Disease
MeSH_Disease:D003924	MeSH_Tree_Disease
MeSH_Disease:D064793	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.900.300.284.500.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.588.614.250	MeSH_Tree_Disease
MeSH_Tree_Disease:C26.404.014	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.800.838.208.475	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.100.937.640.220	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.228.140.300.200.360	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.150.252.410.890.670.750	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.565.595.554.825.400	MeSH_Tree_Disease
MeSH_Tree_Disease:C07.320.450.670.513	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.470.590.580	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.150.703.980	MeSH_Tree_Disease
MeSH_Disease:D000069293	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.610.752.300.900	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C14.240.400.920	MeSH_Tree_Disease
MeSH_Tree_Disease:C08.674.095.880	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.131.240.400.145	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.452.811.400.625	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C06.405.117.620.420	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.614.465	MeSH_Tree_Disease
MeSH_Tree_Disease:C05.116.099.655	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.131.314	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C22.196.831	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.184.125	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.550.414.788.700	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.550.260.657	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.050.351.875.253	MeSH_Tree_Disease
MeSH_Disease:D009759	MeSH_Tree_Disease
MeSH_Tree_Disease:C06.405.469.860.101.163.083	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.131.621.207.231.427	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.386.480.150.600	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.228.140.252.620	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.050.351.968.767.601	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.200.777.419.815.450	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C11.204.284.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C05.550.114.154.389	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.452.584.625.550	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.588.614.300.015	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.668.864	MeSH_Tree_Disease
MeSH_Tree_Disease:C14.907.253.566.350.500.375	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.452.584.750.487	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.131.077.676	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.180.080	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C06.689.667.625	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C15.378.100.141.335	MeSH_Tree_Disease
MeSH_Disease:D016609	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.228.140.079.612	MeSH_Tree_Disease
MeSH_Tree_Disease:C05.116.900.153	MeSH_Tree_Disease
MeSH_Disease:D001845	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.651.600.505	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.300.575.150	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.500.507.450.750	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C11.941.879.780.880.448	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.470.035.175.900	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.588.274.476.411.307.790	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:F03.080	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.445.622	MeSH_Tree_Disease
MeSH_Disease:D050031	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.470.550.175	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.574.843.850	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.550.291.671	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.207.180.437	MeSH_Tree_Disease
MeSH_Tree_Disease:C15.604.515.827.865	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.452.648.189.435.825.700	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C11.590.472.375	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.588.805.578.500	MeSH_Tree_Disease
MeSH_Disease:D009384	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C22.196.090	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.668.829.800.300.099	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C14.907.137.126.669	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.150.252.410.868.951.270.200	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.300.182.895.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.400.780.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.597.606.762.100.300	MeSH_Tree_Disease
MeSH_Tree_Disease:C08.460.799.315.750	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.800.174.255.400	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.200.672.847	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.131.384.424	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.800.827.742.625	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.668.829.550.925.200	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.588.894.797.520.109	MeSH_Tree_Disease
MeSH_Tree_Disease:F03.615.400.350.400	MeSH_Tree_Disease
MeSH_Tree_Disease:C05.651.534.500.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.850.475.440	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.131.621.207.540.460.655	MeSH_Tree_Disease
MeSH_Disease:D020787	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.565.189.425	MeSH_Tree_Disease
MeSH_Disease:D009325	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.452.648.202.810.444	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C11.966.075.375.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.150.703.080.768	MeSH_Tree_Disease
MeSH_Disease:D020431	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:F03.875.300	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.597.751.418.341.887.886	MeSH_Tree_Disease
MeSH_Disease:D013683	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.300.182.790	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.150.252.410.040.552.475.371.850	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C14.907.253.092.477.200.475	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C15.378.100.100.690	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C07.465.530.824.882	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.597.350.090.500.530.530	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.800.862.775	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.550.414.913.700.200	MeSH_Tree_Disease
MeSH_Disease:D006103	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C11.941.375	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.150.252.400.369	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C20.683.515.761.480.150.165	MeSH_Tree_Disease
MeSH_Tree_Disease:C26.404.061.425	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.920.500.343.950	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.300.575.185.550.600	MeSH_Tree_Disease
MeSH_Disease:D018266	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C14.280.945.900.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.452.584.563.481.500	MeSH_Tree_Disease
MeSH_Disease:D010034	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.470.200.025.480.240	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.597.606.525.100.800	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.580.600.625	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.365.155.668	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.748.674	MeSH_Tree_Disease
MeSH_Tree_Disease:C14.280.400.118	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.050.351.968.934.363	MeSH_Tree_Disease
MeSH_Disease:D000073932	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C07.793.720.210	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.850.908.208.438	MeSH_Tree_Disease
MeSH_Disease:D002769	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.228.228.180.500.875	MeSH_Tree_Disease
MeSH_Tree_Disease:C14.907.585.250	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.925.256.466.930.750.733	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C14.280.647.250.260	MeSH_Tree_Disease
MeSH_Disease:D034721	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.100.250.163	MeSH_Tree_Disease
MeSH_Disease:D002312	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.050.351.968.767.601	MeSH_Tree_Disease
MeSH_Tree_Disease:C11.496.260	MeSH_Tree_Disease
MeSH_Disease:D011254	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.228.140.163.100.435.825.300.400	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.610.335.349.320	MeSH_Tree_Disease
MeSH_Tree_Disease:C26.289.336	MeSH_Tree_Disease
MeSH_Disease:D000069584	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.900.300.087.235	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.452.845.500.050	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.550.210.110	MeSH_Tree_Disease
MeSH_Disease:D018319	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.050.351.937.418.968	MeSH_Tree_Disease
MeSH_Disease:D004931	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.834.512.513	MeSH_Tree_Disease
MeSH_Tree_Disease:C14.280.647.250.647	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.550.568.968.500	MeSH_Tree_Disease
MeSH_Disease:D018176	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.050.703.407.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.886	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.900.300.284.500.400	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.452.174	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.500.507	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C08.730.368	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C26.891	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.588.443.665.650	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.470.200.025.232.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C14.907.823	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.450.590.550.660.675	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C26.891.554	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.730.713	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.800.463.375	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C06.301.371.411.512	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C26.404.545	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.668.900	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.834.512.513.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.300.816.513	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.470.200.400.565	MeSH_Tree_Disease
MeSH_Disease:D056627	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.586.500.406.200	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.800.804.512.420	MeSH_Tree_Disease
MeSH_Tree_Disease:C05.116.900.815.651	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.131.077.619	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.099.515	MeSH_Tree_Disease
MeSH_Disease:D061287	MeSH_Tree_Disease
MeSH_Disease:D012002	MeSH_Tree_Disease
MeSH_Tree_Disease:C05.116.540.310.800	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C05.550.648	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.574.781.550	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.470.035.215.100	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.925.782.815.616.400	MeSH_Tree_Disease
MeSH_Disease:D019320	MeSH_Tree_Disease
MeSH_Tree_Disease:C05.330.495.787	MeSH_Tree_Disease
MeSH_Tree_Disease:C09.603.692.752.387	MeSH_Tree_Disease
MeSH_Disease:D000072676	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.150.252.819	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.565.595.554.825.300.300	MeSH_Tree_Disease
MeSH_Disease:D026681	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.207.291	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.550.073.845.787.750	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.550.470.790.500.580	MeSH_Tree_Disease
MeSH_Tree_Disease:C14.240	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.500.507.450.499.230	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C20.111.555.500	MeSH_Tree_Disease
MeSH_Disease:D006407	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.131.621.207.525	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.300.715	MeSH_Tree_Disease
MeSH_Tree_Disease:C05.330.488.300	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.925.330	MeSH_Tree_Disease
MeSH_Tree_Disease:C05.550.114.099	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.150.252.410.040.552.846.922	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.800.132	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C14.907.460	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.100.500.494	MeSH_Tree_Disease
MeSH_Tree_Disease:C26.900.750.300	MeSH_Tree_Disease
MeSH_Disease:D004445	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.470.200.240.124	MeSH_Tree_Disease
MeSH_Tree_Disease:C08.907.763	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.850.405	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.925.782.580.600.400	MeSH_Tree_Disease
MeSH_Tree_Disease:C06.301.761.750	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.614.492.420	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.150.703.534.850.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.597.622.760	MeSH_Tree_Disease
MeSH_Disease:D020147	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.465.910	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.800.838.765.210	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.200.294.199	MeSH_Tree_Disease
MeSH_Tree_Disease:C26.891.375.750.500	MeSH_Tree_Disease
MeSH_Disease:D059413	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.228.140.490.493.750	MeSH_Tree_Disease
MeSH_Disease:D011271	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.150.252.819.320	MeSH_Tree_Disease
MeSH_Tree_Disease:F03.700.150	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.386.480.750.800.550.600	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.778.281.401	MeSH_Tree_Disease
MeSH_Disease:D045826	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C15.378.463.515.240	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.610.858.211	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.300.821	MeSH_Tree_Disease
MeSH_Tree_Disease:C14.907.109	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.228.228.709.675	MeSH_Tree_Disease
MeSH_Tree_Disease:C08.381.495.389.500	MeSH_Tree_Disease
MeSH_Disease:D011657	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.597.613.593	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.947.692	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.114.875	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.800.316.309	MeSH_Tree_Disease
MeSH_Disease:D000849	MeSH_Tree_Disease
MeSH_Tree_Disease:C05.116.099.370.894.909	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.597.751.600	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.668.829.025	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.470.700.450	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.850.700	MeSH_Tree_Disease
MeSH_Tree_Disease:C05.116.214.750	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.550.414.896	MeSH_Tree_Disease
MeSH_Disease:D020198	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C14.907.927	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.100.500	MeSH_Tree_Disease
MeSH_Disease:D020759	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.200.777.419.570.643.150	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.100.250.852.113	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.228.662.825.800	MeSH_Tree_Disease
MeSH_Disease:D062026	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.200.777.934.363	MeSH_Tree_Disease
MeSH_Disease:D011001	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.452.648.100.940	MeSH_Tree_Disease
